,DATE,CCN,STATION,NAME,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT06,WT11,Year,Month,Date,Day,Illum
990,9/17/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,70,74,,,,,,,2018,9,17,2,0.52
991,9/18/18,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.43,0,0,83,74,76,,,,,,,2018,9,18,3,0.62
992,9/19/18,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.11,0,0,86,69,71,,,,,,,2018,9,19,4,0.71
993,9/20/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,67,69,,,,,,,2018,9,20,5,0.79
994,9/21/18,129,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,69,71,,,,,,,2018,9,21,6,0.86
995,9/22/18,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.15,0,0,77,68,72,,,,,,,2018,9,22,7,0.92
996,9/23/18,122,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.2,0,0,79,60,61,,,,,,,2018,9,23,1,0.96
997,9/24/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.71,0,0,67,61,67,,,,,,,2018,9,24,2,0.99
998,9/25/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.33,0,0,73,67,72,,,,,,,2018,9,25,3,1
999,9/26/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.09,0,0,83,72,77,,,,,,,2018,9,26,4,0.99
1000,9/27/18,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.7,0,0,87,66,66,,,,,,,2018,9,27,5,0.95
1001,9/28/18,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.24,0,0,67,58,65,,,,,,,2018,9,28,6,0.9
1002,9/29/18,119,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,76,61,63,,1,,,,,2018,9,29,7,0.83
1003,9/30/18,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,79,57,60,,,,,,,2018,9,30,1,0.74
1004,10/1/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,79,57,68,,,,,,,2018,10,1,2,0.63
1005,10/2/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,66,69,,,,,,,2018,10,2,3,0.52
1006,10/3/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,68,72,,,,,,,2018,10,3,4,0.41
1007,10/4/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,66,67,,1,,,,,2018,10,4,5,0.3
1008,10/5/18,125,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,89,67,70,,,,,,,2018,10,5,6,0.2
1009,10/6/18,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,70,65,67,,,,,,,2018,10,6,7,0.11
1010,10/7/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,74,67,72,,,,,,,2018,10,7,1,0.05
1011,10/8/18,127,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,70,71,,1,,,,,2018,10,8,2,0.01
1012,10/9/18,123,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,70,73,,,,,,,2018,10,9,3,0
1013,10/10/18,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,71,73,,,,,,,2018,10,10,4,0.02
1014,10/11/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.17,0,0,84,73,76,,,,,,,2018,10,11,5,0.05
1015,10/12/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.31,0,0,81,57,57,,,,,,,2018,10,12,6,0.11
1016,10/13/18,121,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,64,50,50,,,,,,,2018,10,13,7,0.18
1017,10/14/18,119,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,,44,49,,,,,,,2018,10,14,1,0.27
1018,10/15/18,125,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.19,0,0,59,49,59,,,,,,,2018,10,15,2,0.36
1019,10/16/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.09,0,0,72,55,55,,,,,,,2018,10,16,3,0.45
1020,10/17/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,61,53,53,,,,,,,2018,10,17,4,0.54
1021,10/18/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,69,45,47,,,,,,,2018,10,18,5,0.64
1022,10/19/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,58,39,39,,,,,,,2018,10,19,6,0.72
1023,10/20/18,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,0,0,64,39,58,,,,,,,2018,10,20,7,0.81
1024,10/21/18,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,67,46,46,,,,,,,2018,10,21,1,0.88
1025,10/22/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,53,35,36,,,,,,,2018,10,22,2,0.93
1026,10/23/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,57,35,44,,,,,,,2018,10,23,3,0.97
1027,10/24/18,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,70,44,47,,,,,,,2018,10,24,4,1
1028,10/25/18,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,57,37,40,,,,,,,2018,10,25,5,1
1029,10/26/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,53,40,43,,,,,,,2018,10,26,6,0.97
1030,10/27/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.01,0,0,55,43,54,,,,,,,2018,10,27,7,0.92
1031,10/28/18,126,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.26,0,0,55,47,53,,,,,,,2018,10,28,1,0.86
1032,10/29/18,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,61,50,52,,,,,,,2018,10,29,2,0.77
1033,10/30/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,60,40,40,,,,,,,2018,10,30,3,0.67
1034,10/31/18,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,63,40,42,,,,,,,2018,10,31,4,0.56
1035,11/1/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,68,42,57,,,,,,,2018,11,1,5,0.44
1036,11/2/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,74,57,69,,,,,,,2018,11,2,6,0.33
1037,11/3/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.1,0,0,73,50,50,,,,,,,2018,11,3,7,0.23
1038,11/4/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,59,37,45,,,,,,,2018,11,4,1,0.14
1039,11/5/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.41,0,0,59,37,55,,,,,,,2018,11,5,2,0.07
1040,11/6/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.96,0,0,59,54,58,,,,,,,2018,11,6,3,0.03
1041,11/7/18,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.84,0,0,,50,53,,,,,,,2018,11,7,4,0
1042,11/8/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,63,51,51,,,,,,,2018,11,8,5,0
1043,11/9/18,126,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,59,44,44,,,,,,,2018,11,9,6,0.03
1044,11/10/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.6,0,0,52,42,42,,,,,,,2018,11,10,7,0.07
1045,11/11/18,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,44,28,34,,,,,,,2018,11,11,1,0.13
1046,11/12/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,47,30,35,,,,,,,2018,11,12,2,0.2
1047,11/13/18,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.99,0,0,50,30,45,,,,,,,2018,11,13,3,0.28
1048,11/14/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,50,38,38,,,,,,,2018,11,14,4,0.37
1049,11/15/18,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,,0,45,32,32,,,,,,,2018,11,15,5,0.46
1050,11/16/18,117,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.26,,0,43,31,42,,,,,,,2018,11,16,6,0.56
1051,11/17/18,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,37,44,,,,,,,2018,11,17,7,0.65
1052,11/18/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,31,34,,,,,,,2018,11,18,1,0.74
1053,11/19/18,115,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,51,34,38,,,,,,,2018,11,19,2,0.82
1054,11/20/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,59,38,50,,,,,,,2018,11,20,3,0.89
1055,11/21/18,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,53,31,33,,,,,,,2018,11,21,4,0.95
1056,11/22/18,55,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,57,30,31,,,,,,,2018,11,22,5,0.98
1057,11/23/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,34,27,27,,,,,,,2018,11,23,6,1
1058,11/24/18,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,40,27,39,,,,,,,2018,11,24,7,0.99
1059,11/25/18,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.35,0,0,48,39,42,,,,,,,2018,11,25,1,0.95
1060,11/26/18,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,61,42,50,,,,,,,2018,11,26,2,0.89
1061,11/27/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.4,0,0,54,39,40,,,,,,,2018,11,27,3,0.8
1062,11/28/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,43,34,34,,,,,,,2018,11,28,4,0.7
1063,11/29/18,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,39,30,32,,,,,,,2018,11,29,5,0.59
1064,11/30/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,41,31,37,,,,,,,2018,11,30,6,0.48
1065,12/1/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,32,38,,,,,,,2018,12,1,7,0.37
1066,12/2/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.64,0,0,49,32,48,,1,,,,,2018,12,2,1,0.27
1067,12/3/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,60,48,52,,,,,,,2018,12,3,2,0.18
1068,12/4/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,59,40,41,,,,,,,2018,12,4,3,0.1
1069,12/5/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,44,31,32,,,,,,,2018,12,5,4,0.05
1070,12/6/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,39,30,36,,,,,,,2018,12,6,5,0.01
1071,12/7/18,126,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,43,32,36,,,,,,,2018,12,7,6,0
1072,12/8/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,22,24,,,,,,,2018,12,8,7,0.01
1073,12/9/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,37,24,31,,,,,,,2018,12,9,1,0.04
1074,12/10/18,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,34,30,30,,,,,,,2018,12,10,2,0.08
1075,12/11/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,40,22,23,,,,,,,2018,12,11,3,0.14
1076,12/12/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,22,31,,,,,,,2018,12,12,4,0.21
1077,12/13/18,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,46,31,39,,,,,,,2018,12,13,5,0.29
1078,12/14/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,52,34,39,,,,,,,2018,12,14,6,0.38
1079,12/15/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.69,0,0,56,39,56,,,,,,,2018,12,15,7,0.47
1080,12/16/18,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,2.48,0,0,58,48,48,,,,,,,2018,12,16,1,0.57
1081,12/17/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.35,0,0,48,39,45,,,,,,,2018,12,17,2,0.67
1082,12/18/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,56,37,37,,,,,,,2018,12,18,3,0.76
1083,12/19/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,46,26,35,,,,,,,2018,12,19,4,0.84
1084,12/20/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,30,37,,,,,,,2018,12,20,5,0.91
1085,12/21/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.52,0,0,67,37,63,,,,,,,2018,12,21,6,0.97
1086,12/22/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,76,43,46,,,,,,,2018,12,22,7,1
1087,12/23/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,32,37,,,,,,,2018,12,23,1,1
1088,12/24/18,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,47,36,43,,,,,,,2018,12,24,2,0.97
1089,12/25/18,49,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,47,33,36,,,,,,,2018,12,25,3,0.91
1090,12/26/18,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,25,26,,,,,,,2018,12,26,4,0.84
1091,12/27/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,26,29,,,,,,,2018,12,27,5,0.74
1092,12/28/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.68,0,0,52,29,48,,,,,,,2018,12,28,6,0.63
1093,12/29/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.36,0,0,60,45,47,,,,,,,2018,12,29,7,0.52
1094,12/30/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,60,35,39,,,,,,,2018,12,30,1,0.41
1095,12/31/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,47,34,41,,,,,,,2018,12,31,2,0.31
1096,1/1/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.5,0,0,67,41,64,,,,,,,2019,1,1,3,0.22
1097,1/2/19,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,68,38,42,,,,,,,2019,1,2,4,0.14
1098,1/3/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,47,42,46,,,,,,,2019,1,3,5,0.08
1099,1/4/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,32,34,,,,,,,2019,1,4,6,0.03
1100,1/5/19,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.07,0,0,50,34,47,,,,,,,2019,1,5,7,0.01
1101,1/6/19,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,52,37,48,,,,,,,2019,1,6,1,0
1102,1/7/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,55,31,35,,,,,,,2019,1,7,2,0.01
1103,1/8/19,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,0,0,41,35,41,,,,,,,2019,1,8,3,0.04
1104,1/9/19,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.16,0,0,58,41,45,,,,,,,2019,1,9,4,0.09
1105,1/10/19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,30,31,,,,,,,2019,1,10,5,0.15
1106,1/11/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,37,27,28,,,,,,,2019,1,11,6,0.22
1107,1/12/19,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,38,25,29,,,,,,,2019,1,12,7,0.3
1108,1/13/19,51,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,5.1,5,36,28,28,,,,,,,2019,1,13,1,0.4
1109,1/14/19,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.57,5,9,31,25,28,,,,,,,2019,1,14,2,0.49
1110,1/15/19,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,5,37,20,22,,,,,,,2019,1,15,3,0.6
1111,1/16/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,5,38,18,28,,,,,,,2019,1,16,4,0.7
1112,1/17/19,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,,42,28,30,,,,,,,2019,1,17,5,0.79
1113,1/18/19,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,1,4,37,30,34,,,,,,,2019,1,18,6,0.87
1114,1/19/19,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,30,37,,,,,,,2019,1,19,7,0.94
1115,1/20/19,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.83,0,0,57,37,46,,,,,,,2019,1,20,1,0.98
1116,1/21/19,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,46,13,14,,,,,,,2019,1,21,2,1
1117,1/22/19,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,23,14,18,,,,,,,2019,1,22,3,0.98
1118,1/23/19,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,35,18,35,,,,,,,2019,1,23,4,0.94
1119,1/24/19,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.33,0,0,65,35,65,,,,,,,2019,1,24,5,0.87
1120,1/25/19,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.65,0,0,69,32,34,,,,,,,2019,1,25,6,0.78
1121,1/26/19,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,21,24,,,,,,,2019,1,26,7,0.68
1122,1/27/19,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,41,24,32,,,,,,,2019,1,27,1,0.57
1123,1/28/19,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,30,30,,,,,,,2019,1,28,2,0.47
1124,1/29/19,59,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,39,25,34,,,,,,,2019,1,29,3,0.36
1125,1/30/19,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.17,0,0,40,18,21,,,,,,,2019,1,30,4,0.27
1126,1/31/19,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,36,8,9,,,,,,,2019,1,31,5,0.19
1127,2/1/19,62,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,25,9,20,,,,,,,2019,2,1,6,0.12
1128,2/2/19,59,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,1,1,26,13,20,,,,,,,2019,2,2,7,0.06
1129,2/3/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,40,20,33,,,,,,,2019,2,3,1,0.02
1130,2/4/19,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,55,30,30,,,,,,,2019,2,4,2,0
1131,2/5/19,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,63,30,38,,,,,,,2019,2,5,3,0
1132,2/6/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,37,43,,,,,,,2019,2,6,4,0.02
1133,2/7/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,56,43,46,,,,,,,2019,2,7,5,0.05
1134,2/8/19,122,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,56,43,45,,,,,,,2019,2,8,6,0.1
1135,2/9/19,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,58,27,28,,,,,,,2019,2,9,7,0.16
1136,2/10/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,37,19,20,,,,,,,2019,2,10,1,0.24
1137,2/11/19,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.37,0.3,0,39,20,34,,,,,,,2019,2,11,2,0.33
1138,2/12/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.36,0,0,37,34,35,,,,,,,2019,2,12,3,0.43
1139,2/13/19,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.49,0,0,41,35,38,,,,,,,2019,2,13,4,0.53
1140,2/14/19,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,29,32,,,,,,,2019,2,14,5,0.64
1141,2/15/19,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,54,32,52,,,,,,,2019,2,15,6,0.74
1142,2/16/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,65,40,40,,,,,,,2019,2,16,7,0.83
1143,2/17/19,64,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,28,32,,,,,,,2019,2,17,1,0.91
1144,2/18/19,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.56,0,0,41,32,41,,,,,,,2019,2,18,2,0.97
1145,2/19/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,29,29,,,,,,,2019,2,19,3,1
1146,2/20/19,43,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.2,1.8,1,43,29,29,,,,,,,2019,2,20,4,0.99
1149,2/23/19,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,37,39,,,,,,,2019,2,23,7,0.83
1150,2/24/19,62,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.72,0,0,41,37,40,,,,,,,2019,2,24,1,0.73
1151,2/25/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,59,40,41,,,,,,,2019,2,25,2,0.63
1152,2/26/19,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,31,35,,,,,,,2019,2,26,3,0.53
1153,2/27/19,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,54,29,32,,,,,,,2019,2,27,4,0.43
1154,2/28/19,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,40,32,39,,,,,,,2019,2,28,5,0.33
1155,3/1/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.14,0.4,0,49,32,33,,,,,,,2019,3,1,6,0.24
1156,3/2/19,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.6,0,0,37,33,37,,,,,,,2019,3,2,7,0.17
1157,3/3/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,37,41,,,,,,,2019,3,3,1,0.1
1158,3/4/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.63,0,0,43,35,37,,,,,,,2019,3,4,2,0.05
1159,3/5/19,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,41,25,29,,,,,,,2019,3,5,3,0.02
1160,3/6/19,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,21,23,,,,,,,2019,3,6,4,0
1161,3/7/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,33,20,28,,,,,,,2019,3,7,5,0
1162,3/8/19,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,44,28,33,,,,,,,2019,3,8,6,0.02
1163,3/9/19,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.19,0.4,0,41,32,36,,,,,,,2019,3,9,7,0.06
1164,3/10/19,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.47,0,0,42,36,40,,,,,,,2019,3,10,1,0.12
1165,3/11/19,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,61,40,50,,,,,,,2019,3,11,2,0.19
1166,3/12/19,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,62,38,38,,,,,,,2019,3,12,3,0.27
1167,3/13/19,66,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,53,29,29,,,,,,,2019,3,13,4,0.37
1168,3/14/19,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,61,29,41,,,,,,,2019,3,14,5,0.48
1169,3/15/19,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,41,63,,,,,,,2019,3,15,6,0.59
1171,3/17/19,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,54,31,39,,,,,,,2019,3,17,1,0.8
1172,3/18/19,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,53,36,39,,,,,,,2019,3,18,2,0.88
1173,3/19/19,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,29,29,,,,,,,2019,3,19,3,0.95
1174,3/20/19,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,56,29,46,,,,,,,2019,3,20,4,0.99
1176,3/22/19,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.83,0,0,50,44,48,,,,,,,2019,3,22,6,0.98
1177,3/23/19,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.11,0,0,53,35,38,,,,,,,2019,3,23,7,0.93
1178,3/24/19,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,54,31,42,,,,,,,2019,3,24,1,0.87
1179,3/25/19,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,66,42,43,,,,,,,2019,3,25,2,0.79
1180,3/26/19,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,64,37,38,,,,,,,2019,3,26,3,0.69
1181,3/27/19,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,52,30,34,,,,,,,2019,3,27,4,0.6
1182,3/28/19,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,55,31,35,,,,,,,2019,3,28,5,0.5
1183,3/29/19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,64,35,53,,,,,,,2019,3,29,6,0.4
1184,3/30/19,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,71,50,52,,,,,,,2019,3,30,7,0.31
1185,3/31/19,60,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,77,49,62,,,,,,,2019,3,31,1,0.23
1186,4/1/19,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,62,33,34,,,,,,,2019,4,1,2,0.15
1187,4/2/19,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,51,34,34,,,,,,,2019,4,2,3,0.09
